id,video_id,author,comment,published_at,like_count
1026,NBPcEyH3sGs,@ethioluv1dalluS,I wish your church was more welcoming. Y'all only let light brights in.,2021-07-31T03:03:35Z,0
1488,BdsfsNlgT28,@ዳዊተ,"0:52
3:55",2021-07-28T21:05:59Z,0
1030,lAE6iiOZbss,@tekolayigermu4049,ቃለ ህይወት ያሰማልን !!,2021-07-27T02:34:05Z,1
1027,1t1vpd8pkR8,@reduredu2582,አሜን አሜን አሜን,2021-07-26T20:46:41Z,0
1372,bbM_gSrWixQ,@jhong1084,እረ በሊቀ ጠበብት ተክሌ ሲራክ አርባዕት አርያም እና መወድስ ዘሰንበት ይቀዳልን በ ቀን በቀን ከፋፍለው እንደ ውዳሴ ማርያም ዜማ,2021-07-26T16:16:00Z,0
1497,lz1Z9pOQIwM,@yowhansleges2917,qale hiwet yesmalna abatachn,2021-07-26T08:44:00Z,0
1498,lz1Z9pOQIwM,@enatyekonhye894,ቃለ ህይወት ያሰማልን አሜን,2021-07-26T03:22:33Z,0
1028,1t1vpd8pkR8,@serkalemseyoum5993,Amen 🙏Amen 🙏,2021-07-26T02:57:56Z,0
1029,1t1vpd8pkR8,@menbilove2757,Elllllll,2021-07-25T20:28:17Z,0
1509,yiOIQ82gu7A,@tafetecherkos1387,በሊቁ እየደረሰን ያለው ያሬዳዊ ዜማ እጅግ በጣም ጥሩ ነው ቃለ ሕይወት ያሰማልን፡፡ ነገር ግን እንዲያው ጽናጽል በvidio ቢጨመርልን በዬ አሳስባችኋለሁ፡፡,2021-07-18T13:42:58Z,2
1653,NEqRNY-V_OM,@destroy3531,50:43 (just for a bookmark),2021-07-16T01:40:40Z,5
1031,omri0AsdK2Q,@FekreSelassie,Kale Hiwot Yesamalen,2021-07-15T06:40:12Z,0
1373,zGm9hc2ssEU,@biruktamiru2611,kale heywot yasemalen,2021-07-13T14:25:02Z,0
1510,yiOIQ82gu7A,@zemedebaytabr5113,"ቃለ ሂወት ያሰማልን  ሊቀ ጠበብት 
ጥኡመ ቃል ወመኣሪኢር",2021-07-11T03:03:14Z,1
1032,PDI4qsgyflU,@FekreSelassie,Kale Hiwot Yesamalen 🙏🏽,2021-07-09T17:29:30Z,0
1654,NEqRNY-V_OM,@abagmariam1642,abagmariam 5@gmail.com,2021-07-07T02:43:46Z,0
2417,-SQxVg2XFr4,@biruknigus8819,ቃለ ህይወት ያሰማልን,2021-07-03T06:36:27Z,2
1033,RZDXDqWHPJ0,@manh3987,Amen 🙏,2021-07-01T01:21:22Z,0
1034,Zj_UDCbtvyA,@menberehuluka1512,ብሩኬ እግዚአብሔር በቤቱ  ያፅናህ መጨረሻህንም ያሳምርልህ !!!,2021-06-27T13:02:59Z,0
1035,Zj_UDCbtvyA,@terrilegese3012,All of you God bless you 🙏& congratulations 🎓👏👏👏,2021-06-26T19:17:48Z,0
1375,Oo_ajEcywFc,@fissehaalemu1061,ዜማውም ግሩም ነው ሊበረታቱ ይገባል,2021-06-26T11:58:36Z,2
1036,poAMhM6G_Sc,@ሻሸመኔ,ቃለ ህይወት ያሰማልን,2021-06-24T16:00:12Z,0
1037,poAMhM6G_Sc,@beckyararssa7022,ሃኒ ቃለ ህይወትን ያሰማልን,2021-06-24T01:30:27Z,0
1038,poAMhM6G_Sc,@beckyararssa7022,"አአባታችን እድሜና ጤና ይስጥልን 
በረከትዎ ይደርብን",2021-06-24T01:24:07Z,0
1039,poAMhM6G_Sc,@beckyararssa7022,ቃለ ህይወትን ያሰማልን,2021-06-24T01:22:34Z,0
1954,bcP5Go0j3sE,@Medlote_Tibeb,kale hiwot yasemaln,2021-06-23T07:41:13Z,0
1376,Oo_ajEcywFc,@naboniniguse3165,Koy ene melew weletu ligoch mindinachu bedenb sataseletinachew lemindinew Live lay mitakerbachew zema eytebelashe new era taw. Marigata nachew ende,2021-06-22T07:33:00Z,1
1552,LAxSqbrve3M,@ዳዊተ,0:28,2021-06-19T22:00:38Z,1
1553,LAxSqbrve3M,@mahletzeyared1003,ቃለ ሕይወት ያሰማልን,2021-06-19T18:33:54Z,0
1655,NEqRNY-V_OM,@babatube7255,እንዴት ነው ዩቲዩብ ቻናል የከፈትከው በቪዲዮ አሳየን,2021-06-16T11:49:10Z,0
1040,ch55jszioC8,@goodlive1573,EgiziAbiher yimesigen.,2021-06-13T16:41:40Z,0
1041,ch55jszioC8,@goodlive1573,Amen,2021-06-13T16:40:48Z,0
1042,ch55jszioC8,@goodlive1573,Amen Amen Amen.,2021-06-13T16:40:28Z,0
1043,ch55jszioC8,@goodlive1573,Amen,2021-06-13T16:40:16Z,0
1044,mq9EnrGqLxg,@Seniwelda121,እግዚአብሔር ይባርካቹ,2021-06-12T04:41:53Z,0
1045,mq9EnrGqLxg,@Seniwelda121,አሜን አሜን አሜን አባታችን ቃለ ህይወት ያሰማልኝ,2021-06-12T03:56:28Z,0
1532,YaZKHiDAATw,@wishub,8:17,2021-06-11T19:58:17Z,0
1378,DiDlxPkOrxc,@yohannesnurga4887,29:20,2021-06-11T01:52:10Z,0
2368,WRfqgnh7TW8,@yooyoo8426,ዝማሬ መላእክት ያሰማልን አባታችን።,2021-06-10T15:19:08Z,3
1566,d4xTFbme_DM,@tesfaneshdejene8981,ዝማሬ መልአክ ያሰማልን,2021-06-10T12:06:40Z,1
1567,d4xTFbme_DM,@wishub,5:35,2021-06-08T20:43:08Z,0
1894,yiS7SpT9pVc,@buziyeayala2243,አሜን አሜን አሜን ዝማሬ  መላእክት ያስማልን,2021-06-07T19:52:18Z,4
1046,8t91tdMgy70,@addisbelayneih5413,ቃለህይወት ያሰማል አገልግሎታችሁን ይባርክላችሁ፣,2021-06-05T01:35:55Z,0
1047,8t91tdMgy70,@terrilegese3012,"አሜን ለአስተማሩን አባታችን ቃለ ህይወትን ያሰማልን እድሜና ጤና ፀጋውን አብዝቶ ጨምሮ ይስጥልን የአገልግሎት ዘመኖትን ያርዝምልን።ለዘመሩልንም ዝማሬ መላእክትን ያሰማልን እድሜ እና ጤና ፀጋውን አብዝቶ ይስጥልን የአገልግሎት ዘመናችሁ ያርዝምልን አሜን, 🙏",2021-06-05T01:31:51Z,0
1656,NEqRNY-V_OM,@tsegagiorgis702,ቃለ ሕይወት ያሰማልን የኔታ ከተቻለ አርባዕትንም እንዲሁ አዘጋጅታችሁ ብትለቁልን መልካም ነው,2021-05-29T17:50:02Z,6
1048,8QC1UoEaA6g,@bettyasfaw8723,Amen 🙏🙏🙏,2021-05-29T15:23:22Z,0
1049,psJiTKmFg_k,@fetlworkmuluneh6535,Amen,2021-05-27T20:45:10Z,0
1574,Uv_250OrTRU,@yohannesnurga4887,0:31,2021-05-27T16:46:58Z,0
1050,QVlxj1wWZ1k,@manh3987,🙏🎉,2021-05-27T02:49:08Z,0
1806,h7wCOzRdURI,@Y0R0_NQ-g6p,21:08,2021-05-25T05:47:34Z,0
1807,h7wCOzRdURI,@Y0R0_NQ-g6p,20:27,2021-05-25T05:45:12Z,1
1808,h7wCOzRdURI,@Y0R0_NQ-g6p,20:39,2021-05-25T05:39:46Z,0
1809,h7wCOzRdURI,@Y0R0_NQ-g6p,19:57,2021-05-25T05:36:39Z,1
1401,nB-ZW4Nq_kc,@lolak953,"Thank you but I couldn't follow the Kidase through as you've inserted so many advertisements, I keep getting distracted.",2021-05-23T08:16:59Z,0
1051,cjv8uxxpBDI,@jedthomas521,Are visitors welcome at the english liturgies?,2021-05-22T21:00:44Z,0
1810,h7wCOzRdURI,@bdigaff10,😱,2021-05-20T21:45:55Z,1
1052,f-yac_7dJVU,@yegelenegussi9136,ELLLLLLLLLL,2021-05-19T20:22:22Z,0
1053,f-yac_7dJVU,@yegelenegussi9136,👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,2021-05-19T20:21:45Z,0
1054,f-yac_7dJVU,@yegelenegussi9136,Egzabehare Yemesegen Betame Dese yelale,2021-05-19T20:21:29Z,0
1055,f-yac_7dJVU,@beckyararssa7022,God Bless you all,2021-05-19T01:55:21Z,0
1056,f-yac_7dJVU,@yegelenegussi9136,Wow betame dese yelale,2021-05-18T04:14:13Z,0
1585,ixlCBL-JnDo,@wishub,9:00,2021-05-16T13:14:05Z,0
1586,ixlCBL-JnDo,@wishub,8:05,2021-05-16T12:50:59Z,1
1057,iD2iapaQ_j8,@jedthomas521,are non-Ethiopian Catholic visitors welcome?,2021-05-15T04:26:29Z,0
2380,rH6J8aP4A-0,@zenafetaethio809,አባታችን ቪዲዮ መስሪያ አፕሊኬሽኑ ስሙ ምንድን ነው,2021-05-14T09:02:43Z,4
1384,nAkl87eOj-w,@nahometewdros826,Zemara melaket yasemalen!,2021-05-05T02:49:28Z,0
1385,nAkl87eOj-w,@goodlive1573,EgiziAbiher yimesigen,2021-05-05T01:44:22Z,1
2418,-SQxVg2XFr4,@OrthodoxawiNuro,ዝማሬ መላዕክት ያሰማልን!,2021-05-01T14:09:35Z,2
1059,N9Bf4i-F3Ts,@yonassenbta3554,ፈ,2021-05-01T00:57:19Z,0
1060,Z4DglOTIPJM,@yegelenegussi9136,⛑⛑⛑,2021-04-27T04:53:47Z,0
1061,Z4DglOTIPJM,@yegelenegussi9136,Amen ⛑Amen ⛑Amen ⛑,2021-04-27T04:45:35Z,0
1397,nPi2IDrAiyo,@ZeOrthodoxTTube,እግዚአብሔር ይስጥልን በረከታቹ ይድርብን,2021-04-26T20:56:51Z,0
1062,YB2Dn7qh1QA,@genetmoges4263,Amen Amen,2021-04-25T18:22:24Z,1
1687,sgsVLDp7afI,@saksa6751,ዝማሬ melKit yesmalna,2021-04-24T20:33:54Z,0
1657,NEqRNY-V_OM,@zelalemnurelegne4203,መልካም ቀጥሉበት ና የክስተትን ዜማ ብታክሉበት ደስ ይለናል,2021-04-24T15:43:22Z,3
1063,YbIn-L2-eaM,@beckyararssa7022,አሜን,2021-04-19T12:27:21Z,0
2338,_ZE8tADdgno,@እንደፍቃድህይሁንኣምላኬ,ቃል ህይወት ያሳማልን,2021-04-18T04:30:31Z,3
1613,olRW-l4KnLM,@yohannesnurga4887,"መኑ ውእቱ ገብር ኄር ወምዕመን ዘይረክቦ እግዚኡ 
በምግባረ ሠናይ ወይሰይሞ ዲበ ኲሉ ንዋዩ፡፡ ካዕበ ይቤሎ 
እግዚአብሔር ገብር ኄር ወምዕመን ዘበውኁድ ወምእመን ዘበውኁድ ምዕመነ ኮንከ
 ዲበ ብዙኅ እሰይመከ ባዕ ውስተ ፍሥሐሁ ለእግዚእከ",2021-04-15T02:21:24Z,2
2387,0Q0bXK9F9mw,@እንደፍቃድህይሁንኣምላኬ,ዝማሬ መላእክት ያሳምልን መምህራችን የኣገልግሎት ዘመንህን የተባረካ ይሁን እመ ኣምላክ ትጠብቅህ,2021-04-14T04:57:28Z,6
1064,QunocUS8OlA,@chirstensima8190,አሜን አሜን አሜን,2021-04-12T01:10:57Z,0
1065,t0DsmbXO2h0,@freym.8929,ቃለ ህይወትን ያሰማልን!,2021-04-10T01:26:03Z,0
1066,kv58cTh_JCo,@mititsolomon6747,🙏🏽❤️❤️❤️,2021-04-07T00:42:09Z,1
1606,UhV_P11JyJA,@yohannesnurga4887,"ሃሌ ሉያ (5×)
ወእንዘ ሰሙን በዓለ ፋሲካ ቀርቡ አርዳኢሁ ለአምላከ ጽድቅ፤ 
ኀበ ደብረዘይት ሙራደ ዐቀብ ሀገረ እግዚአብሔር፤ ወተቀበልዎ
 ሕዝብ ብዙኃን አዕሩግ ወሕፃናት ነሲኦሙ አእፁቀ በቀልት፤
 እንዘ ይብሉ ሆሣዕና በአርያም፤ ተጽኢኖ ዲበ እዋል ቦኣ ሀገረ
 ኢየሩሳሌም፤ በትፍሥሕት ወበሐሤት ይሁቦሙ ኃይለ ወስልጣነ፤",2021-04-05T01:12:01Z,3
1067,pYYnt1tW48k,@terrilegese3012,አሜን አሜን🙏,2021-04-05T00:14:49Z,0
1068,z81zO1xSOy0,@terrilegese3012,አሜን አሜን🙏,2021-04-05T00:13:56Z,0
1693,J8YM2ztrxXY,@ermiaskifle21,ጥርት ያለ ቀለም በኒህ መምህ የሚቀርበው ብቻ ነው ትክክለኛ የድጓ መምህር  የአገልግሎት ጊዜዎትን ያርዝም!,2021-04-03T13:53:53Z,2
1069,woihJTw-GH8,@betelhemayele6865,የመንፈስ ምግብ  እንደ መገባችሁን እግዚአብሔር  በጸጋው  በበረከቱ ይጎብኛችሁ ።,2021-04-03T02:35:19Z,0
2369,WRfqgnh7TW8,@እንደፍቃድህይሁንኣምላኬ,ቃል ህይወት ያሰማልን ኣባታችን  ቅድሰቲ ድንግል ማርያም ትጠብቅለን ኣባቴ,2021-04-02T03:46:46Z,3
1070,uQx5B9UNKXM,@kabe8622,Amenn,2021-04-01T01:57:08Z,0
1071,uQx5B9UNKXM,@beckyararssa7022,Amen,2021-04-01T01:40:25Z,0
1072,HVNzjoVpynI,@yegelenegussi9136,🤲🙏🙏🙏,2021-03-30T17:13:07Z,0
1694,J8YM2ztrxXY,@yohannesnurga4887,"ሃሌ ሉያ (5x)
ተቀነዩ ለእግዚአብሔር በፍርሃት ወተሐሠዩ ሎቱ በረዓድ
 እስመ ለዓለም ምሕረቱ ለትውልደ ትውልድ ጽድቁ ንሕነሰ ሕዝቡ
 ባዑ  ቅድሜሁ በተጋንዮ ወውስተ አዕፃዲሁ በስብሐት እመንዎ (እ)
 ንጹም ጾመ ወናፍቅር ቢጸነ ወንትፋቀር በበይናቲነ (እ) አክብሩ ሰንበተ
 ተገበሩ ጽድቀ እስመ ሰንበትሰ በእንተ ሰብእ ተፈጥረት (እ) ምሕረተ
 ወፍትሐ አሐሊ ለከ እዜምር ወዕሌቡ ፍኖተ ንጹሐ እስመ ለዓለም
 ምሕረቱ ለትውልደ ትውልድ ጽድቁ ንሕነሰ ሕዝቡ አባግዓ መርዔቱ።",2021-03-29T14:57:01Z,3
1672,kXInuQKO3qI,@yohannesnurga4887,"ሃሌ ሉያ (5x)
ግነዩ ለእግዚአብሔር ወጸውዑ ስሞ ወንግርዎሙ ለአሕዛብ ምግባሮ ሀቡ ስብሐተ ለስሙ
 አክብሩ ሰንበተ ተገበሩ ጽድቀ ዝግቡ ለክሙ መዝገበ ዘበሰማያት ኀበ ፃፄ
 ኢያማስኖ ወኢይረክቦ ሰራቂ ድልዋኒክሙ ንበሩ ዘበላዕሉ ሀልዩ ኀበ ሀሎ ክርስቶስ።",2021-03-29T14:55:12Z,1
1670,DZ8GZqDzNvk,@yohannesnurga4887,"ሃሌ ሉያ (5x) 
ቦአ ኢየሱስ ምኵራበ አይሁድ ወመሐረ ቃለ ሃይማኖት
 ወይቤሎሙ ምጽዋተ አበድር እመሥዋዕት አነ ውእቱ 
እግዚኣ ለሰንበት ወአቡሃ ለምሕረት እግዚኣ ውእቱ ለሰንበት 
ወልደ እጓለ እመሕያው ኢትግበሩ ቤተ አቡየ ቤተ ምሥያጥ 
ቤትየሰ ቤተ ጸሎት ይሰመይ ቦአ ምኲራቦሙ ወገሠጾሙ 
ያርምሙ አንከሩ ምሕሮቶ ሞገሰ ቃሉ ወጣዕመ ነገሩ ወሣዕሣዐ አፉሁ።",2021-03-29T14:53:45Z,2
1624,9wSReSrsJP8,@yohannesnurga4887,"ሃሌ ሉያ (5x)
አምላኩሰ ለአዳም ለዕረፍት ሰንበተ ሠርዐ ወይቤልዎ
 አይሁድ በዓይ ሥልጣን ትገብር ዘንተ ወይቤሎሙ
 ኢየሱስ አነኒ እገብር አንትሙኒ እመኑ ለግብርየ ወይቤሎሙ
 አነ ውእቱ  እግዚኣ ለሰንበት እግዚኣ ውእቱ ለሰንበት ወልድ ዋሕድ
 ወይቤሎሙ ብውሕ ሊተ እኅድግ ኃጢአተ በዲበ ምድር
 እስብክ  ግእዛነ ወእክሥት አዕይንተ ዕውራን አቡየ ፈነወኒ።",2021-03-29T14:51:54Z,0
1609,omyabxrQ-xA,@yohannesnurga4887,"ሃሌ ሉያ (5x)
ሖረ ኀቤሁ ዘስሙ ኒቆዲሞስ ወይቤሎ ለኢየሱስ 
ረቢ ሊቅ ንሕነ ነአምን ብከ ከመ እምኀበ አብ መጻእከ፡፡
 ከመ ትኩን መምሕረ ዕጓለ አንበሳ ሰከብከ ወኖምከ
 አንሥአኒ በትንሣኤከ፡፡",2021-03-29T14:44:14Z,1
1617,4CyEepcDL94,@yohannesnurga4887,"ሃሌ ሉያ (5x)
 እንዘ ይነብር እግዚእነ ውስተ ደብረ ዘይት ወይቤሎሙ ለአርዳኢሁ
 ዑቁኬ ኢያስሕቱክሙ ወንበሩ ድልዋኒክሙ ብዙኃን ይመጽኡ በስምየ 
እንዘ ይብሉ አነ ውእቱ ክርስቶስ ወዘአዝለፈ ትዕግሥቶ ውእቱ ይድኅን
 ወአመ ምጽአቱሰ ለወልደ እጓለ እመሕያው ይትከወስ ኲሉ ኃይለ ሰማያት 
ወምድር አሜሃ ይበክዩ ኲሎሙ ኃጥአነ ምድር። ወይወርድ እግዚእነ
 እምሰማይ ዲበ ምድር በትእዛዙ ወበቃሉ ወበ አዕላፍ መላእክቲሁ 
በንፍሐተ ቀርን ዘእም ኀበ እግዚአብሔር ይምሐረነ አብ በይእቲ ሰዓት
 እሞተ ኃጢአት እስመ ገባሬ ሕይወት ውእቱ እግዚኣ ለሰንበት።",2021-03-29T14:37:24Z,2
1080,Xp6qf2mP4PQ,@martayourhome2191,ለጥቂት ቀናት ነው የማውቅሽ ግን ግልፅ በመሆንሽ ብዙ ዓመታት የማቅሽ ያህል ነው የሚሰማኝ የእኔ እናት ጥሩ ደግ ሰው ነሽ እህቴ ብኩሪ  እግዚአብሔር ነፍስሽን በገነት ያኑራት!  ባለቤትሽን ልጆችሽን በሃዘን ጊዜ የሚያፅናና እውነተኛው አፅናኝ አምላካችን መንፈስ ቅዱስ ያፅናናልን አሜን እመቤቴ ማርያም ልጆችሽን ተቀብላ እናት ሆና ታሳድግልሽ! አሜን!,2021-03-25T17:10:54Z,0
2355,TlHBp8PIfpE,@orthodoxetewahdo7202,ቃለ ሂወት ይሰማልን አባታችን  የአገልግሎት እድማቹ ይባርክላቹ,2021-03-22T18:47:09Z,1
2381,rH6J8aP4A-0,@dibehu4060,ፈጣሪ ያክብርልን,2021-03-22T15:57:21Z,8
2356,TlHBp8PIfpE,@dibehu4060,እግዚያብሄር ያክብርልን,2021-03-22T15:51:44Z,1
1073,gWCoQbpOLm8,@benyamgeremew407,Amazing!! 🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽,2021-03-21T19:51:11Z,0
2181,P55sE2Blv20,@kaleabz7535,Senay!,2021-03-20T15:57:24Z,1
1658,NEqRNY-V_OM,@tesfa1222,በኡነት መምህር እግዚአብሔር ይስጥልን!,2021-03-18T08:31:19Z,1
1402,1j40gslw-D8,@እግዚአብሔርይመስገን-ደ9ኀ,አሜን አሜን አሜን😭🙏🙏,2021-03-18T06:03:34Z,0
1074,pbJqBaFt0kQ,@eleniboulotte1591,🤲🤲🤲🤲🤲🤲🤲,2021-03-13T00:35:57Z,0
1081,Xp6qf2mP4PQ,@tigisthiando2411,"Amen Amen Amen 
🤲🤲🤲🤲",2021-03-09T23:17:44Z,0
1520,IVuM8PHdFMc,@haftombayu2696,"እግዚአብሔር ውእቱ ብርሃንኪ ለዓለም እግዚአብሔር/፪/
""ወመሠረትኪ""/፪/ እግዚአብሔር/፪/",2021-03-09T19:26:21Z,0
1811,h7wCOzRdURI,@marymikel565,እግዚአብሔር ፀጋውን ያብዛልን ብፁዕ አባቶችን,2021-03-06T07:32:18Z,2
2357,TlHBp8PIfpE,@hailesolomon7335,ቃለ ህይወት ያሰማልን ።,2021-03-04T22:06:18Z,3
1082,Xp6qf2mP4PQ,@negedehaile7244,እግዚያብሔር ነፍሸን በገነት ያኑረው,2021-03-04T05:39:48Z,0
1083,Xp6qf2mP4PQ,@Yosina1309,Nebes yemar lebeteseb mesenanaten yesetelen,2021-03-03T01:01:06Z,0
1075,RvbBXp5xl5o,@yegelenegussi9136,Dr Sunetayehu 💐💐💐🌹🌹🌹,2021-03-03T00:40:13Z,0
1076,RvbBXp5xl5o,@yegelenegussi9136,Egzeabehare Amelaku Yetebekushe,2021-03-03T00:39:42Z,0
1077,RvbBXp5xl5o,@yegelenegussi9136,Dr Senntayehu Egzeabehare Yebarekushe 💐💐💐,2021-03-03T00:39:06Z,0
2409,2eh9PA3uUkg,@simonhabtamu4884,በሀይማኖቴ   ኮራሀ,2021-03-01T04:34:34Z,5
1659,NEqRNY-V_OM,@yalem3972.,ቃለ ሕይወት ያሰማልን ሊቀ ጠበብት,2021-02-26T08:20:00Z,0
1084,Xp6qf2mP4PQ,@eleniboulotte1591,ብክርዬ።ነፍሶሽ።በኅነት።ትኑር።😭😭😭😭😭😭🙏🏼🙏🏼🙏🏼🙏🏼,2021-02-24T11:08:37Z,0
1085,Xp6qf2mP4PQ,@adinakassa6274,እግዚአብሔር  መጽናናትን  ይስጣችሁ ነብሷን በገነት ያኑርልን,2021-02-23T22:04:19Z,3
1086,Xp6qf2mP4PQ,@menbilove2757,Nefeshen yemaraw 🙏🙏🙏,2021-02-23T21:46:31Z,0
1087,Xp6qf2mP4PQ,@አገሬኢትዪጽያ,እግዚአብሔር መጽናናትን ይስጠን ብዙ ሳትናገሪ ብዙ አስተምረሽን ያለፍሽ እህታችን ነሽ። እግዚአብሔር ነፍስሽን በገነት ያኑርልን። ቡክርዬ እወድሻለው።,2021-02-23T21:33:07Z,2
1088,O1cA-EBgni0,@eleniboulotte1591,🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼😭😭😭😭😭😭😭😭😭😭,2021-02-22T21:19:38Z,0
1089,O1cA-EBgni0,@eleniboulotte1591,እሕቲ።እመብራን።አተኅባ።ታንሩሽ።😭😭,2021-02-22T21:01:40Z,0
1673,kXInuQKO3qI,@keshigebremariam3418,የነታየ ከየቅርታ። ጋር። ስት። ወልዶዋል። የህንን። መንፈስ። ቅዱስ። የከቦው። ክህነት። ተነልጅ። ለጆች። እንድ። ያሳድር። ሎት። አምላከ። ዳዋት። በመለኮታዊ። ሀይሉ ።ከእርሶት። ጋር። አማጸንሎት። አለሁ ።አም ላከ። እስራኤል። ከአሮስዎ። ገር። እንደ። መብራት። አና። እንደጠል። የሁንሎት,2021-02-16T13:47:12Z,0
1701,J3MQA5lNMIE,@abagkenglish.grammer2292,ቃለ ህይዎት ያሰማልን እረጅም እድሜ ይስጥልን,2021-02-13T12:15:35Z,1
1706,0bGqX_kKDuA,@Ethiodriverstube,ቃለ ህይወት ያሰማልን,2021-02-11T13:49:49Z,0
1090,TRGWh0to4xU,@terrilegese3012,እልልል👋👋👋አሜን ዝማሬ መላእክትን ያሰማልን እድሜና ጤና ፀጋውን አብዝቶ ይስጥልን የአገልግሎት ዘመንህን ያርዝምልን,2021-02-10T02:45:20Z,1
1732,qoYmwm4Ty0U,@ihope9427,ዝማሬ መላእክት የስመዓልና,2021-02-07T18:27:56Z,0
1403,cfOTY6RI-is,@natnaeldesalegn2684,ሊቀ ጠበብት እንደምን ዋሉ ውዳሴማርያም እንዲያስተምሩኝ ፈልጌ ነበር,2021-02-07T18:00:40Z,0
2251,TPoTmMzfMFM,@natnaeldesalegn2684,ሊቀ ጠበብት እንደምን ዋሉ ውዳሴ ማርያም ዜማ እንዲያስተምሩኝ ፈልጌ ነበር,2021-02-07T17:58:56Z,0
1091,q3lZU9iIZnQ,@ጊዮርጊስሰማዕት,ፆም መቼ ነው ?,2021-02-07T01:18:01Z,1
1092,-_eApI_KZ1s,@beckyararssa7022,Kale Heyewot Yasemalen,2021-01-29T15:10:29Z,0
1093,-_eApI_KZ1s,@beckyararssa7022,Amen,2021-01-29T15:09:47Z,0
1096,hOq0lotPvx0,@naniyasin9405,Rip 😢,2021-01-28T15:10:38Z,0
1587,ixlCBL-JnDo,@amehachewa4757,"ሊቀ ሊቀጠበብት ሲራክ ዜማህ ካሁን በፊት ሰምቼው ነበር በጣም ተመስጦ ነበረበት አሁን ግን እየፈጠንክ ስለሆንክ የኔንም ተመስጦዬ ጠፋብኝ እና እባክህን ቀስ ብለህ አዚሜው ዜማ ወይም ቅዳሴ ለማያቅ ደህና ነው ለሚመሰጥና ለሚያውቅ ግን ጣፋጭ ምግብ እንደ ማጣት ነው  
ስለሆነም ጥሩ ድምፅህ ለኔ ከፈጣሬ እና ከእናቴ ጋር የሚያገናኘኝ ስለሆነ ነው ያክብርልኝ",2021-01-27T05:52:18Z,0
1097,hOq0lotPvx0,@etefworkteka2825,RIP,2021-01-27T00:33:22Z,0
1098,hOq0lotPvx0,@enatager5048,"RIP 🙏,  we love you Abity!",2021-01-26T23:51:52Z,0
1094,ry_nFnKzjaM,@enatager5048,"ABITY, had such an incredible personality and spirit, and we will all miss him very much. YOU AREIN OURHEARTS. """,2021-01-26T21:59:25Z,0
1095,ry_nFnKzjaM,@enatager5048,"RIP, We love you Abity,",2021-01-26T21:53:14Z,0
1762,CfDX2CiNOsU,@teklehaymanotgebrehiwet9640,ቃለ ህይወት ያሰማልን ዝማሬ መላእክት ያሰማልን,2021-01-26T03:27:02Z,0
1921,Gc6V7xmsnVA,@tsigetaye7272,ካለ ህይወት ያሰማልን ።,2021-01-24T14:08:21Z,0
1404,QQOiZ7JLUcs,@መሰረተዜማ,"Dear Sir
good Morning !
i am one of the active follower of your EOTC Debre Berhan youtub.
and i have download mestegabe video but kindly send us ariam, selest, arbiet etc.... and i need also learning of ""fre-mahilet""",2021-01-24T05:06:33Z,0
1833,9C3lnvElC2M,@kiflezebene9984,ዝማሬ መላእክትን ያሰማልን። ቅኝቱን ከነ ጽናጽሉ ብታቀርቡልን ? ለወደፊቱ,2021-01-22T06:36:28Z,3
1775,wnfCWY-1JbU,@sentabelabel4488,አባቶቻችን እድሜ እና ጸጋ ያወርስልን,2021-01-21T11:03:20Z,0
1099,iKHhisSYmAE,@texastoplinemotors5518,በመላው እለም የምትኖሩ  የኦርቶዶክስ ሀይማኖት ተከታዮች በሙሉ እንኳን  እደረሳችሁ!!!!,2021-01-21T03:10:35Z,0
1100,qYG9y3grah0,@jesusloveseveryone4441,Westhatom dedeb,2021-01-20T13:22:03Z,0
1101,qYG9y3grah0,@jesusloveseveryone4441,Westhatom dedeb,2021-01-20T13:21:58Z,0
1102,qYG9y3grah0,@jesusloveseveryone4441,Westhatom dedeb,2021-01-20T13:21:53Z,0
1103,qYG9y3grah0,@eteneshmekonnen8528,ይቅርታ,2021-01-20T02:43:48Z,0
1104,qYG9y3grah0,@eteneshmekonnen8528,አይሰማም,2021-01-20T02:37:11Z,0
1782,DWgjc6djWnY,@lizabezawit4508,ጸጌውን ያብዛሎት አባታቻንን ደስ የሚል መንፈስን የሚያድስ ያሬዳዊ ዜማ ነው ቃለ ሕይወትን ያሰማልን ተስፋይቱን መግስተ ሰማያትን ያውርስልን,2021-01-19T06:04:39Z,0
1834,9C3lnvElC2M,@ኣብቲጽንኩርእዋን,ዝማሬ መላኢክት የመስዓልና ኣቦና።,2021-01-19T04:13:47Z,1
1835,9C3lnvElC2M,@hannahtekle6762,Amen  amen amen🙏🙏🙏❤❤❤🙏🙏🙏❤❤❤🙏🙏🙏,2021-01-17T20:30:49Z,1
1106,aSzJNPnHKW4,@genettefera3194,Amen Amen Amen 🙏,2021-01-17T06:06:38Z,0
1107,aSzJNPnHKW4,@genettefera3194,Eleeeee Amen Enkwan abro Addrssen 🙏👏👏👏👏,2021-01-17T05:51:41Z,1
1406,ijzI8rhe36s,@yegelenegussi9136,Amen 🤲🙏Amen 🙏Amen 🙏,2021-01-14T23:59:50Z,0
1433,curfTS1m3R8,@zerihuntesfaye8041,kale hiwotin eyasamalin memerachin,2021-01-11T17:30:38Z,0
